date,hyperparameters,Recall@10,Precision@10,MRR@10,NDCG@10,Recall@100,Precision@100,MRR@100,NDCG@100,MAP
2026-04-14 20:35:16,"split=train, k1=1.5, b=0.75",0.2375,0.123,0.3929,0.2578,0.421,0.0291,0.402,0.2989,0.1784
